Radius_1, Radius_2, Radius_3, Velocity_1, Velocity_2, Velocity_3, Mass, ARadius_1, ARadius_2, ARadius_3, AVelocity_1, AVelocity_2, AVelocity_3, AMass, Time
    0.2878637083,     -1.005035357,  -0.003085447638,     0.9909336169,     0.2106835124,   0.001572023328,     0.9535503632,     -2.949755214,    -0.5575466381,     -1.769825332,      3.072772824,    -0.2807758057,      1.310936196,      1.043541147,             1.04
    0.2977611913,     -1.002884684,  -0.003069217226,     0.9885493835,     0.2194451202,   0.001674055409,     0.9533674992,     -2.968468776,    -0.5835042645,     -1.781451031,      3.102364176,    -0.2750711256,      1.328692466,      1.044218886,             1.05
    0.3076344249,     -1.000646576,  -0.003051966626,     0.9860838336,     0.2281702348,   0.001776058641,     0.9531848831,     -2.986897038,    -0.6101502943,     -1.793210345,      3.132141248,    -0.2691034256,      1.346565662,      1.044902741,             1.06
    0.3174825989,    -0.9983214035,  -0.003033696194,     0.9835375698,     0.2368580588,   0.001878019518,     0.9530025169,      -3.00502677,    -0.6374825796,     -1.805103449,      3.162101122,    -0.2628658322,      1.364557119,      1.045592734,             1.07
    0.3273049093,    -0.9959095421,  -0.003014406421,     0.9809112033,     0.2455078053,   0.001979924772,     0.9528204024,     -3.022844802,     -0.665498648,     -1.817130519,      3.192240745,    -0.2563514947,      1.382668177,      1.046288889,             1.08
    0.3371005581,    -0.9934113769,  -0.002994097928,     0.9782053536,     0.2541186987,   0.002081761369,     0.9526385415,     -3.040338026,    -0.6941957045,      -1.82929173,      3.222556935,    -0.2495535892,      1.400900177,      1.046991228,             1.09
    0.3468687535,    -0.9908273002,  -0.002972771465,     0.9754206481,     0.2626899742,    0.00218351651,     0.9524569358,     -3.057493412,    -0.7235706351,     -1.841587255,      3.253046379,     -0.242465321,       1.41925446,      1.047699773,              1.1
    0.3566087103,     -0.988157712,  -0.002950427911,     0.9725577225,     0.2712208784,   0.002285177622,     0.9522755872,     -3.074298008,    -0.7536200093,     -1.854017266,      3.283705634,    -0.2350799283,       1.43773237,      1.048414545,             1.11
    0.3663196494,    -0.9854030197,  -0.002927068267,     0.9696172197,     0.2797106688,   0.002386732364,     0.9520944974,     -3.090738953,    -0.7843400836,     -1.866581935,      3.314531127,     -0.227390685,      1.456335254,      1.049135565,             1.12
    0.3760007983,    -0.9825636381,  -0.002902693659,     0.9665997904,     0.2881586143,   0.002488168622,     0.9519136681,     -3.106803488,    -0.8157268054,     -1.879281431,      3.345519158,    -0.2193909044,      1.475064458,      1.049862854,             1.13
    0.3856513909,    -0.9796399893,  -0.002877305329,     0.9635060925,     0.2965639953,   0.002589474504,     0.9517331011,     -3.122478954,    -0.8477758164,     -1.892115923,        3.3766659,    -0.2110739412,      1.493921333,       1.05059643,             1.14
    0.3952706681,    -0.9766325024,  -0.002850904642,     0.9603367906,     0.3049261033,   0.002690638341,     0.9515527978,      -3.13775281,    -0.8804824568,     -1.905085581,      3.407967399,    -0.2024331959,      1.512907227,      1.051336313,             1.15
     0.404857877,    -0.9735416138,  -0.002823493074,     0.9570925565,     0.3132442414,   0.002791648684,     0.9513727601,     -3.152612636,    -0.9138417695,     -1.918190571,      3.439419576,    -0.1934621165,      1.532023495,      1.052082522,             1.16
    0.4144122717,    -0.9703677665,  -0.002795072218,     0.9537740683,     0.3215177244,   0.002892494303,     0.9511929894,     -3.167046138,    -0.9478485048,     -1.931431059,       3.47101823,    -0.1841542023,       1.55127149,      1.052835074,             1.17
    0.4239331131,    -0.9671114104,  -0.002765643774,     0.9503820104,     0.3297458785,   0.002993164184,     0.9510134874,     -3.181041159,    -0.9824971249,     -1.944807212,      3.502759037,    -0.1745030067,      1.570652569,      1.053593987,             1.18
     0.433419669,    -0.9637730022,  -0.002735209556,     0.9469170737,     0.3379280415,   0.003093647523,     0.9508342557,     -3.194585686,     -1.017781808,     -1.958319194,      3.534637552,    -0.1645021396,      1.590168087,      1.054359278,             1.19
     0.442871214,    -0.9603530051,  -0.002703771481,     0.9433799546,     0.3460635629,   0.003193933733,     0.9506552956,     -3.207667853,     -1.053696456,     -1.971967169,       3.56664921,    -0.1541452706,      1.609819406,      1.055130964,              1.2
    0.4522870298,    -0.9568518886,  -0.002671331573,     0.9397713554,     0.3541518039,   0.003294012431,     0.9504766088,     -3.220275953,     -1.090234697,     -1.985751302,      3.598789329,    -0.1434261317,      1.629607885,      1.055909059,             1.21
    0.4616664052,    -0.9532701287,  -0.002637891958,     0.9360919838,     0.3621921374,   0.003393873445,     0.9502981967,     -3.232398438,     -1.127389889,     -1.999671754,       3.63105311,    -0.1323385201,      1.649534886,      1.056693579,             1.22
    0.4710086359,    -0.9496082076,  -0.002603454863,     0.9323425527,     0.3701839482,   0.003493506805,     0.9501200607,     -3.244023931,     -1.165155133,     -2.013728689,      3.663435641,    -0.1208763004,      1.669601775,      1.057484539,             1.23
    0.4803130251,    -0.9458666135,  -0.002568022613,     0.9285237801,     0.3781266327,   0.003592902745,     0.9499422023,     -3.255141229,     -1.203523269,     -2.027922268,      3.695931895,    -0.1090334077,      1.689809916,      1.058281953,             1.24
    0.4895788828,    -0.9420458406,  -0.002531597631,     0.9246363888,     0.3860195991,   0.003692051699,     0.9497646228,     -3.265739309,     -1.242486891,     -2.042252653,      3.728536735,   -0.09680384998,      1.710160676,      1.059085835,             1.25
    0.4988055266,    -0.9381463891,  -0.002494182434,     0.9206811063,     0.3938622676,   0.003790944301,     0.9495873236,     -3.275807332,     -1.282038345,     -2.056720005,      3.761244914,    -0.0841817104,      1.730655425,      1.059896197,             1.26
    0.5079922811,    -0.9341687648,   -0.00245577963,     0.9166586642,       0.40165407,   0.003889571377,      0.949410306,     -3.285334655,     -1.322169742,     -2.071324485,      3.794051079,   -0.07116114988,      1.751295533,      1.060713053,             1.27
    0.5171384784,    -0.9301134792,  -0.002416391921,     0.9125697986,     0.4093944501,    0.00398792395,     0.9492335713,     -3.294310825,     -1.362872959,     -2.086066254,       3.82694977,   -0.05773640943,      1.772082373,      1.061536414,             1.28
    0.5262434581,    -0.9259810491,  -0.002376022096,     0.9084152492,     0.4170828633,   0.004085993234,     0.9490571208,     -3.302725595,     -1.404139648,     -2.100945472,      3.859935424,    -0.0439018124,      1.793017317,      1.062366291,             1.29
     0.535306567,    -0.9217719969,   -0.00233467303,     0.9041957599,     0.4247187772,    0.00418377063,     0.9488809558,     -3.310568922,     -1.445961243,     -2.115962301,      3.893002377,   -0.02965176673,      1.814101741,      1.063202696,              1.3
    0.5443271593,    -0.9174868502,  -0.002292347684,     0.8999120776,     0.4323016709,   0.004281247729,     0.9487050774,     -3.317830972,     -1.488328964,       -2.1311169,      3.926144865,   -0.01498076707,      1.835337022,      1.064045639,             1.31
     0.553304597,    -0.9131261419,  -0.002249049104,     0.8955649528,     0.4398310354,   0.004378416305,     0.9485294869,     -3.324502127,     -1.531233828,     -2.146409431,      3.959357027,  0.0001166030824,      1.856724538,       1.06489513,             1.32
    0.5622382494,    -0.9086904096,  -0.002204780413,     0.8911551393,     0.4473063735,   0.004475268315,     0.9483541853,     -3.330572987,      -1.57466665,     -2.161840054,      3.992632906,     0.0156456694,      1.878265671,      1.065751178,             1.33
    0.5711274934,    -0.9041801961,  -0.002159544819,     0.8866833934,     0.4547271998,   0.004571795896,     0.9481791739,     -3.336034372,     -1.618618055,      -2.17740893,      4.025966455,    0.03161166474,        1.8999618,      1.066613793,             1.34
    0.5799717134,    -0.8995960489,  -0.002113345602,     0.8821504744,     0.4620930407,   0.004667991363,     0.9480044537,     -3.340877332,     -1.663078482,     -2.193116222,      4.059351532,    0.04801972728,      1.921814311,      1.067482983,             1.35
    0.5887703015,    -0.8949385201,  -0.002066186124,     0.8775571439,     0.4694034343,   0.004763847206,     0.9478300259,     -3.345093141,     -1.708038193,     -2.208962091,      4.092781911,    0.06487489871,      1.943824587,      1.068358756,             1.36
    0.5975226574,    -0.8902081666,  -0.002018069815,     0.8729041659,     0.4766579302,   0.004859356091,     0.9476558914,     -3.348673308,     -1.753487277,     -2.224946699,      4.126251276,    0.08218212243,      1.965994015,      1.069241119,             1.37
    0.6062281885,    -0.8854055493,  -0.001969000182,     0.8681923066,       0.48385609,   0.004954510852,     0.9474820513,     -3.351609575,      -1.79941566,      -2.24107021,      4.159753231,    0.09994624196,      1.988323984,      1.070130079,             1.38
    0.6148863098,     -0.880531234,  -0.001918980802,      0.863422334,     0.4909974866,   0.005049304494,     0.9473085065,     -3.353893922,     -1.845813112,     -2.257332788,      4.193281295,     0.1181719992,      2.010815883,      1.071025644,             1.39
    0.6234964441,    -0.8755857902,  -0.001868015319,     0.8585950177,     0.4980817049,   0.005143730189,     0.9471352581,     -3.355518569,     -1.892669251,     -2.273734597,       4.22682891,     0.1368640332,      2.033471104,      1.071927819,              1.4
    0.6320580216,    -0.8705697918,  -0.001816107447,     0.8537111289,     0.5051083409,   0.005237781273,     0.9469623069,     -3.356475978,     -1.939973553,     -2.290275804,      4.260389442,     0.1560268782,      2.056291039,       1.07283661,             1.41
    0.6405704806,    -0.8654838166,  -0.001763260964,     0.8487714402,     0.5120770023,   0.005331451245,     0.9467896539,     -3.356758853,     -1.987715358,     -2.306956573,      4.293956181,     0.1756649626,      2.079277085,      1.073752022,             1.42
     0.649033267,    -0.8603284463,  -0.001709479713,     0.8437767254,     0.5189873084,   0.005424733762,     0.9466172999,     -3.356360144,      -2.03588388,     -2.323777074,      4.327522347,     0.1957826078,      2.102430637,      1.074674061,             1.43
    0.6574458343,    -0.8551042662,  -0.001654767601,     0.8387277589,     0.5258388896,   0.005517622641,     0.9464452458,      -3.35527305,     -2.084468208,     -2.340737475,      4.361081089,     0.2163840263,      2.125753093,       1.07560273,             1.44
    0.6658076439,    -0.8498118654,  -0.001599128593,     0.8336253163,     0.5326313878,   0.005610111854,     0.9462734925,     -3.353491016,     -2.133457318,     -2.357837946,      4.394625491,     0.2374733212,      2.149245853,      1.076538035,             1.45
     0.674118165,    -0.8444518366,  -0.001542566715,     0.8284701734,     0.5393644562,   0.005702195528,     0.9461020406,     -3.351007737,     -2.182840081,     -2.375078658,      4.428148572,     0.2590544849,      2.172910319,      1.077479978,             1.46
    0.6823768743,    -0.8390247755,  -0.001485086053,     0.8232631067,     0.5460377591,    0.00579386794,      0.945930891,     -3.347817157,     -2.232605266,     -2.392459785,      4.461643288,     0.2811313976,      2.196747894,      1.078428564,             1.47
    0.6905832566,    -0.8335312817,  -0.001426690746,     0.8180048928,      0.552650972,   0.005885123514,     0.9457600445,     -3.343913472,     -2.282741547,       -2.4099815,      4.495102538,     0.3037078272,      2.220759983,      1.079383794,             1.48
    0.6987368043,    -0.8279719574,   -0.00136738499,     0.8126963085,     0.5592037816,   0.005975956826,     0.9455895016,     -3.339291129,     -2.333237517,      -2.42764398,      4.528519162,     0.3267874276,      2.244947993,      1.080345673,             1.49
    0.7068370175,    -0.8223474084,  -0.001307173035,     0.8073381301,     0.5656958854,   0.006066362592,     0.9454192632,     -3.333944825,     -2.384081685,     -2.445447402,      4.561885947,     0.3503737382,      2.269313333,      1.081314202,              1.5
    0.7148834041,    -0.8166582431,  -0.001246059181,     0.8019311341,      0.572126992,   0.006156335673,     0.9452493298,      -3.32786951,     -2.435262491,     -2.463391947,      4.595195629,     0.3744701834,      2.293857412,      1.082289383,             1.51
      0.72287548,    -0.8109050728,   -0.00118404778,     0.7964760963,     0.5784968207,   0.006245871071,     0.9450797021,     -3.321060384,     -2.486768308,     -2.481477796,      4.628440892,     0.3990800714,      2.318581643,      1.083271219,             1.52
    0.7308127685,    -0.8050885118,  -0.001121143235,     0.7909737919,     0.5848051018,   0.006334963925,     0.9449103806,     -3.313512898,     -2.538587453,     -2.499705132,      4.661614375,      0.424206594,      2.343487439,       1.08425971,             1.53
    0.7386948009,    -0.7992091768,  -0.001057349993,     0.7854249954,      0.591051576,   0.006423609511,     0.9447413661,     -3.305222754,     -2.590708188,     -2.518074141,      4.694708674,     0.4498528258,      2.368576218,      1.085254858,             1.54
     0.746521116,    -0.7932676871, -0.0009926725507,     0.7798304803,     0.5972359949,   0.006511803239,     0.9445726589,     -3.296185902,     -2.643118731,     -2.536585011,      4.727716341,     0.4760217238,      2.393849395,      1.086256664,             1.55
    0.7542912607,    -0.7872646646, -0.0009271154491,      0.774191019,     0.6033581205,   0.006599540649,     0.9444042597,     -3.286398541,     -2.695807264,     -2.555237933,       4.76062989,     0.5027161271,      2.419308391,      1.087265127,             1.56
    0.7620047892,    -0.7812007331, -0.0008606832732,     0.7685073828,     0.6094177252,   0.006686817415,     0.9442361688,     -3.275857119,     -2.748761933,     -2.574033099,      4.793441798,     0.5299387562,      2.444954628,       1.08828025,             1.57
    0.7696612636,    -0.7750765192, -0.0007933806504,     0.7627803415,     0.6154145918,   0.006773629335,     0.9440683869,     -3.264558328,     -2.801970861,     -2.592970705,      4.826144508,     0.5576922133,      2.470789528,      1.089302032,             1.58
    0.7772602539,    -0.7688926511, -0.0007252122496,     0.7570106634,     0.6213485133,   0.006859972335,     0.9439009143,     -3.252499107,     -2.855422152,     -2.612050947,       4.85873043,     0.5859789814,      2.496814517,      1.090330472,             1.59
    0.7848013373,    -0.7626497594, -0.0006561827799,     0.7511991152,      0.627219293,   0.006945842462,     0.9437337514,     -3.239676636,     -2.909103894,     -2.631274028,      4.891191946,     0.6148014245,      2.523031023,      1.091365572,              1.6
    0.7922840991,    -0.7563484764, -0.0005862969894,     0.7453464617,     0.6330267442,   0.007031235889,     0.9435668986,     -3.226088338,     -2.963004172,      -2.65064015,       4.92352141,     0.6441617877,      2.549440475,       1.09240733,             1.61
    0.7997081321,    -0.7499894362, -0.0005155596636,     0.7394534657,     0.6387706901,   0.007116148904,     0.9434003564,     -3.211731875,     -3.017111068,     -2.670149519,      4.955711152,     0.6740621967,      2.576044304,      1.093455745,             1.62
    0.8070730365,    -0.7435732748, -0.0004439756247,     0.7335208881,     0.6444509638,   0.007200577914,     0.9432341249,     -3.196605146,     -3.071412668,     -2.689802345,       4.98775348,     0.7045046581,      2.602843943,      1.094510818,             1.63
    0.8143784204,    -0.7371006297, -0.0003715497303,     0.7275494874,     0.6500674081,   0.007284519443,     0.9430682046,     -3.180706286,      -3.12589707,      -2.70959884,      5.019640681,     0.7354910594,      2.629840829,      1.095572547,             1.64
    0.8216238994,    -0.7305721399,  -0.000298286872,       0.72154002,     0.6556198757,   0.007367970127,     0.9429025956,     -3.164033662,      -3.18055239,      -2.72953922,      5.051365026,     0.7670231692,        2.6570364,       1.09664093,             1.65
    0.8288090965,    -0.7239884459, -0.0002241919748,     0.7154932394,     0.6611082287,   0.007450926713,     0.9427372984,     -3.146585874,     -3.235366763,     -2.749623702,       5.08291877,     0.7991026374,      2.684432094,      1.097715968,             1.66
